4.7145	0.0011817	0.38854	0.01	0.25	0.64561	2.6844	-0.67502	21.127
3	0.001	0.26667	0.01	0.25	0.28889	1.5	1	20
4.2361	0.001	0.58291	0.015	1	0.8	2	0.11298	30
2.8754	0.0026874	0.27409	0.01	0.25	0.60433	2.136	0.3333	16.605
5.275	0.010199	0.31594	0.02	0.25	0.99999	2.8433	0.1	15
3.55	0.001	0.4	0.02	0.25	0.69918	2	0.3	15
3	0.01	0.4	0.02	1	0.4	1	0.4	15
8.4444	0.0076243	0.26498	0.01	2.1713	0.37412	0.79871	1.0002	16.777
5.1204	0.0026735	0.38375	0.0295	1.1185	0.58253	0.76812	0.43045	15.755
3.2392	0.001	0	0.03	0.5	0.4	0.99999	0.6	15
3.55	0.001	0.4	0.014946	0.74273	0.4	0.60705	0.5	15
10	0.01	0.6	0.02	2	0.49278	1	0.3	-38.005
9.2447	0.024996	0.38447	0.10612	0.28179	0.86146	1.5263	0.59976	7.4635
3.1601	0.002	0.15	0.02	0.25	0.33441	1	0.3	10
3.4872	0.001	0.37604	0.027148	0.25166	-0.0078806	1.8437	0.73177	11.083
2.9974	0.0050106	0.29921	0.01	0.50066	0.39907	1.018	0.91627	20.007
5.3071	0.0043548	0.45243	0.023975	0.39994	0.40746	2.3004	0.63596	19.552
6.1373	0.001	0.3	0.078545	1	0.4	1.0742	0.3	15
5.1188	0.011112	0.23139	0.029998	0.61069	0.58289	1.0001	0.33328	5.0866
5	0.0076093	0.7	0.02	2	0.84973	1	1.0872	15
7.8602	0.0072425	0.18058	0.020175	0.25	0.21593	1.5	0.34158	9.9999
4.6888	0.01	0.2	0.03	0.25	0.55999	1	0.3	15
7	0.01	0.18889	0.02	0.25	0.6426	1	0.4	15
6.9178	0.009625	0.4125	0.019583	1.4818	0.78125	0.97916	0.31354	15.167
3.55	0.001	0.1555	0.015	1	0.8	0.42104	0.3	200
3.594	0.0058333	0.21634	0.015	0.25	0.8	1.3333	0.3	15
2.4737	0.001	0.77684	0.01	1.332	0.37065	-0.83158	0.0022674	14.965
1.2225	0.013308	0.3006	0.039968	0.25	0.35467	0.999	0.21696	30.008
2.8108	0.001	0.6078	0.026676	0.50013	0.40033	0.55895	0.33333	14.996
4.2343	0.0088236	0.13236	0.014118	0.42214	0.53529	0.1028	0.10882	12.647
4.9859	0.012171	0.59463	0.010833	0.99999	0.48495	0.33618	0.19815	-204.68
5.1356	0.018978	0.45601	0.01	0.25	0.38118	1.9731	-0.013442	14.785
4.6047	0.001	0.59717	0.018487	1.7593	0.73315	0.61433	-0.73662	20.904
5	0.001	0.50993	0.060001	1.1667	0.80001	1	0.29999	10
4.5983	0.0019788	0.63942	0.019189	1.0186	0.38514	0.83049	-2.5758	20.223
9.9999	0.005	0.3	0.03	0.5	0.42555	1	0.3	15
9.0293	0.001	0.20082	0.018618	0.25	0.71469	1.2642	0.16726	14.447
7.0817	0.0077192	0.090273	0.018889	0.25	0.8	0.78276	0.45761	115.64
5.5683	0.0033625	0.20166	0.019654	0.25	0.78442	1.316	0.29068	8.2743
4.2191	0.001	0.16746	0.01743	0.30008	0.92657	1.4664	0.33333	15
4.9922	0.012322	0.53697	0.016441	0.99945	0.79761	1.056	0.29961	15.021
8.0442	0.001	0.15022	0.01	0.25	0.6625	1.4899	0.54375	12
5.023	0.001	0.27072	0.015	0.25	0.72734	0.99222	0.30506	15.062
2.8389	0.001	0.15	0.03	0.25	0.8	0.5388	0.5	10
5	0.001	0.4	0.039646	0.3287	0.67449	2	0.6	15
3.1692	0.001	0.20004	0.021581	0.41301	0.5793	0.99974	0.2997	15.503
3	0.001	0.16667	0.02	0.375	0.8	1.3333	0.5	15
2.9993	0.001	0.10761	0.019686	0.2917	0.56962	1.1531	0.66642	14.997
5	0.0024133	0.2	0.02	0.25	0.8	1	0.3	15
5	0.001	0.1	0.03	0.25	0.68813	1	0.17827	15
5	0.001	0.29104	0.02	0.25	0.88889	1.4525	0.058945	20
3.583	0.001	0.2	0.02	0.25	0.56169	1	0.4	15
2.7156	0.001	0.32294	0.029898	0.44898	0.60476	1.2313	0.491	14.184
3.506	0.0032193	0.1785	0.02215	0.25	0.40261	1.2121	0.60242	30.03
5	0.001	0.51401	0.02	1	0.58381	2	0.3	-67.102
3.3625	0.001	0.2	0.021186	0.3897	0.71439	1.5	0.27666	15
3.7106	0.001	0.47111	0.04	1.1667	0.8	0.8	0.17035	15
4.1833	0.001	0.59125	0.04	1	0.8	1	0	15
4.8228	0.0037373	0.46181	0.01	0.25	0.58874	2	0.55615	18.333
4.3048	0.0032803	0.36493	0.02	1	0.8	1	0.3	15
10	0.0076216	0.6	0.02	1.3972	1	1	0.3	-8.1992
5.7997	0.0063667	0.77849	0.019458	1.688	0.87931	0.92909	0.18118	-58.767
4.6155	0.001	0.34955	0.030295	0.73645	0.49991	1.3334	0.43827	17.668
6.1034	0.001	0.78434	0.013595	1.0556	0.51177	1.3202	0.18395	-5.5065
10	0.0090805	0.75403	0.029667	1.4295	0.48865	1.0805	0.35234	-932.74
8.521	0.0031185	0.31498	0.36779	1.0926	0.7631	1.0423	0.28934	12.052
9	0.001	0.78632	0.012651	1.0476	0.90262	0.50555	0.19239	18.06
5	0.001	0.17712	0.02	0.25	0.55569	0.8	0.66372	9.4091
8.1225	0.0018858	0.14548	0.01	0.25	0.8217	0.969	0.52325	14.752
10	0.001	0.28052	0.028979	0.25	0.35008	1.3964	1.0417	10.999
8	0.001	0.31585	0.02	1	0.8	0.75657	0.3	15
4.1833	0.001	0.2	0.02	0.25	0.8	1.3357	0.3	108.77
9.3553	0.0067477	0.094693	0.01	0.25	0.64834	0.92953	0.48927	16.099
6.9994	0.001	0.19978	0.019999	0.25	0.6362	1.0007	0.29954	15.006
9.628	0.001	0.3	0.01	0.25	0.42715	1	0.5	15
4.5084	0.001	0.53277	0.01	0.25	0.42892	0.97743	0.625	14.917
5.9956	0.001	0.31021	0.01	0.34979	0.3344	1.4916	2.6285	19.899
7.1226	0.001	0.027336	0.01	0.25	0.21338	1.2253	0.99041	24.532
7.9103	0.001	0.25112	0.02521	0.61751	0.73907	0.5152	0.42676	4.3715
10	0.001	0.2	0.04	1	0.60916	0.8	0.3	15
4.8771	0.0068802	0.18679	0.020231	0.25	0.68356	1.4393	1.0712	6.8256
7.0607	0.0213	0.19386	0.017196	1.6063	0.78618	0.56409	0.34101	-108.76
10	0.022614	0.3633	0.019898	1.8516	0.794	0.82303	0.32901	-10.724
9.6052	0.001	0.61141	0.098149	2	0.31609	0.69456	0.32222	-718.33
3.3592	0.0094713	0.18301	0.1633	0.51464	0.46732	1.3683	0.80958	19.057
2.3781	0.001	0.46405	0.042756	1.0677	0.17677	0.8077	0.38251	12.449
5.7065	0.014076	0.1832	0.022576	0.98634	0.36834	0.402	0.48372	-136.03
5	0.01	0.2	0.02	1	0.68889	1	0.3	15
6.7294	0.010097	0.2096	0.016292	0.97901	0.39433	-0.13176	0.31559	14.808
4.1833	0.001	1	0.016066	0.94757	0.23422	9.6	0.6	15
5.5073	0.01	0.2	0.02078	1.2422	0.4	0.8	0.5	15
2.9775	0.001	0.67852	0.020494	0.49422	0.12258	1.2684	0.50867	-60.66
5.7375	0.006584	0.29601	0.035	0.89826	0.225	1.25	0.26824	-94.166
2.3018	0.001	0.42618	0.02	0.81448	0.14292	1	0.38161	15
5.4422	0.010459	0.30803	0.019937	0.95616	0.2111	0.52839	0.25323	-18.291
3.4875	0.0080764	0.76399	0.016574	0.78125	0.225	1.825	0.56373	-8.1157
6.7211	0.0099227	0.81491	0.019914	0.81379	0.79614	2.0043	1.0032	-89.976
3.496	0.001	0.6	0.01	0.25	0.5	1.7368	-0.025	11
5.846	0.01936	0.36378	0.019006	0.25	0.8002	1.7625	0.00059153	7.0386
10	0.0016948	0.02236	0.010772	1.4037	0.5386	0.435	8.8318e-05	11.309
7.5252	0.0099567	0.20096	0.020048	0.25	0.80217	1.0024	0.39843	14.981
1.2889	0.001	0.36615	0.019987	0.50034	0.52963	0.99939	0.40044	14.995
2.6599	0.029667	0.45398	0.01	0.25	0.48092	1.6747	0.48533	19
3.1668	0.001	0.40005	0.026487	0.25	0.7999	1.9996	0.49993	13.332
3.0032	0.001	0.80065	0.01	0.99862	0.80049	2.0016	0.073885	29.987
3.1224	0.001	0.63951	0.01	1.4585	0.61928	0.8	0.3	10
3.0295	0.001	0.3	0.20024	0.375	0.8	0.99999	0.6	5.8531
4.4453	0.001	0.76592	0.032838	2.2401	0.77626	0.67733	0.49733	13.085
6.4898	0.001	0.59861	0.03	1.1667	0.66624	0.8	0.6	-135
2.8294	0.0035696	0.72005	0.022154	0.5	0.8	1	0	15
3	0.001	0.45182	0.01	0.84576	0.5457	1.1136	0.3	15
3	0.005	0.34711	0.02	0.25	0.8	1.1084	0.5	15
2.8389	0.001	0.6	0.025232	1.2219	0.56338	1	0.3	15
2.0591	0.001	0.32288	0.021586	0.25	0.53333	1.2992	0.3	15
2.825	0.001	0.33596	0.023333	0.25	0.44444	2	0.6	15
3.5	0.001	0.4	0.04	0.5	0.4	1.5269	-1.1824	15
3.9074	0.001	0.456	0.019479	1.0326	0.88418	1.389	-0.33111	14.253
3.2041	0.001	0.2	0.02	0.25	0.4	1.3333	0.2602	15
3.3751	0.001	0.4	0.02	1	0.8	0.85737	0.5	7.68
2.5469	0.001	0.56247	0.01	1.0541	0.72612	0.64357	0.29288	19.885
2.9969	0.001	0.18133	0.029892	0.25	0.39811	2.0034	0.29824	15.022
2.9997	0.001	0.30008	0.015001	0.25	1.0665	2.0001	0.21613	19.762
3.3557	0.001	0.32648	0.042819	0.39546	0.79908	2.0724	0.27554	14.085
3.8697	0.0058333	0.45413	0.02	1	0.8	1	0.3	15
3.1354	0.0047527	0.20605	0.019977	0.38597	0.75022	1.9306	0.079105	15.111
2.6881	0.00157	0.073923	0.010551	0.25	0.37747	1.5305	0.42306	18.756
2.9823	0.007	0.19458	0.012907	0.27522	0.81523	2.0218	0.29293	20.087
5	0.001	0.2	0.01775	0.25	0.4	1.5	0.3	-5.2628
4.0661	0.001	0.26931	0.01	0.34307	0.4	1.5	0.3	11.887
3.7653	0.001	0.25	0.02	0.25	1.0667	2	0.3	15
7.0725	0.001	0.23778	0.03	0.25	0.23651	1.5	0.65833	17.775
5.8182	0.0049992	0.40004	0.019998	2.3614	-0.062975	0.80008	0.49993	9.9995
5.107	0.001	0.57706	0.028588	1.4272	0.25658	1.3686	0.62294	20.282
3.55	0.01	0.3	0.019768	1.5	0.049693	1	0.5	10.923
8.9932	0.0075844	0.22084	0.02902	0.25	0.39525	1.2794	1.0619	27.738
8.8054	0.0023917	0.32242	0.025	1.8883	0.54228	0.9719	0.61357	11.542
6.8083	0.0044921	0.69361	0.01	2.2711	0.64886	0.89659	0.33333	15
5	0.001	0.1442	0.022585	1	0.4	0.60175	0.34783	11.383
10	0.0094941	0.4469	0.020052	2.3297	-0.28624	0.58886	0.2983	30.021
4.6195	0.001	0.31274	0.021502	1	0.21281	0.8	0.3	15
3.975	0.001	0.64721	0.01	1.4803	0.049998	1.2366	0.5237	16
7.3714	0.006529	0.2	0.02	2	0.8	0.8	0.5	15
4.2261	0.001	0.16868	0.019932	1.0183	0.80018	1.0002	0.2833	15.557
5.8935	0.001	0.39624	0.02	2	0.8	1.0667	0.70702	10
7.947	0.0016113	0.6	0.03	2.9106	1.3333	1	0.5	-178.2
5.286	0.001	0.32906	0.015926	1.8825	0.92524	0.70886	0.5	15
5	0.001	0.6	0.02	1.2249	1.0667	1.1044	0.3	15
4.8791	0.001	0.24728	0.01	0.98231	0.77255	0.62099	0.13022	25.877
8.468	0.0089351	0.49046	0.02	3	0.8	1	0.3	15
4.9594	0.001	0.56095	0.018404	0.80983	0.60011	1.1955	0.32902	47.608
4.1833	0.0031389	0.31672	0.01	0.25	0.74074	2	0.36667	15
3.525	0.001	0.016835	0.017104	0.25	0.38487	2.05	0.625	19
8.0041	0.001	0.34621	0.02	0.25	0.8	2.2443	0.095645	8.3138
7.6035	0.001	0.16596	0.019929	0.25	0.80319	1.495	0.16904	15.028
7	0.01	0.2	0.02	0.25	0.8	1.4654	0.3	15
6.9682	0.001	0.7746	0.062725	3.8565	0.9119	0.87567	0.68081	-941.98
2.5503	0.001	0.2499	0.01	0.75358	0.23916	0.86648	0.29987	14.998
3.0246	0.001	0.85618	0.015064	1.4946	0.5243	0.80574	0.54299	-8.0215
4.4353	0.001	0.18308	0.018818	0.25	-0.25254	0.90742	0.083865	-5.8418
3.55	0.004	0.4	0.02	1	0.46608	0.8	0.55556	8.208
5	0.01	0.61372	0.02	0.25	0.5712	3	0.6	15
10	0.0013948	0.095874	0.016391	0.40864	0.53365	0.79969	0.29978	20.004
6.1419	0.0029826	0.2105	0.030377	0.25	0.45402	0.51681	0.88915	5.5136
6.3578	0.001	0.20446	0.017778	0.36115	0.44937	1.0002	0.63881	17.15
6.1567	0.001	0.24776	0.02	0.25	0.8	1.1198	1	10
4.8335	0.0045704	0.20472	0.017403	0.25	0.50712	1.2769	0.3367	9.4646
