0.038525	0.53333	0.02	1	0.6902	0.21392	0.3	2.5	9.4681
0.073257	0	0.02002	1.0379	0.86014	1.0751	0.50073	2.5017	15.979
0.24	0.1	0.02	1	0.8	0.8	0.3	2.5	15
0.014074	0.24564	0.125	0.4375	0.70833	0.75	0.4625	2.0625	17
0.005	0.2	0.02	1	0.65956	1	0.3	2.5	15
0.01	0.25225	0.02	0.5	0.67212	1.5	0.14845	2.5	15
0.009896	0.099999	0.01	1	0.71472	0.99999	0.3	2.5	20
0.005	0.4	0.02	0.5	0.8	1	0.3	2.5	10
0.0089282	0.18889	0.01	1	0.50608	0.83211	0.17272	3.3333	-17.869
0.0047063	0.2	0.016204	0.5	0.8	1	0.4	2.5	20
0.005	0.1	0.03	0.79025	0.8	1	0.3	2.5	15
0.005	0.05	0.02	0.80939	0.88541	1	0.24199	2.5	15
0.0099003	0.066749	0.019988	0.83284	1.0617	1.0275	0.3004	2.5097	16.716
0.005	0.2	0.01	1	0.8	1	0.3	2.5	15
0.0050038	0.20626	0.019998	1.0488	0.80223	1.0157	0.28982	2.4726	15.125
0.005	0.1	0.02	0.5	0.8	1	0.3	2.5	15
0.0042886	0.24999	0.020002	1.1647	0.68638	0.99989	0.60007	2.5002	14.999
0.001	0.24521	0.01	0.94036	0.8	1.107	0.3	3.3333	20
0.005	0.2	0.02	0.375	0.4	1.4394	0.3	3.3333	-7.154
0.003	0.1	0.023333	0.9457	1	1	0.3	2.1667	-135
0.006375	0.16401	0.01	0.51389	1.1	1.1389	-2.5375	1.9897	15.222
0.004	0.45	0.02	1	1.0667	1.5087	0.3	2.5	15
0.99999	0.18883	0.02	0.95618	1.6	0.8	0.5	2.5	15
0.99999	0.2	0.01	0.93724	1.0667	1	0.3	2.5	15
0.005	0.17963	0.02	0.25	0.78222	1.3333	0.3	2.5	-135
0.001	0.14821	0.10577	0.25	1	1	0.3	1.9009	15
0.013287	0.28668	0.01	0.37648	1.1525	1.5074	0.49557	2.8983	15.047
0.0098729	0.083277	0.022352	0.47195	1.0004	1.4087	0.1927	3.3338	15.006
0.011667	0.2	0.02	0.81672	1.0667	1	0.3	2.5	200
0.007532	0.31474	0.01	0.48611	1	1.1364	0.16682	3.5	20
0.0023333	0.4	0.01	0.99999	1	1.6	0.36667	2.5	15
0.009153	0.242	0.02	0.5	1.3333	1.5	0	5	-135
0.001	0.21214	0.025956	0.59339	0.95269	1.3736	0.26718	3.3333	-7.9304
0.001	0.3	0.026276	1	1.2124	1	0.33333	2.5	15
0.001	0.090985	0.04	1.5356	0.48603	1	0.23391	3.5	15
0.0014885	0.21126	0.020188	1.6948	0.52265	0.99055	0.29385	5.3551	11.439
0.0047778	0.25242	0.02	2.0857	0.66811	0.49826	0.5	5	-9.4383
0.0032237	0.34165	0.05	1.6656	1.0799	0.15572	0.25	4.1137	0.63596
0.001	0.25	0.02	2	0.70801	0.38182	0.31111	2.5	10
0.001	0.13393	0.020303	0.81862	0.24882	0.87254	0.2385	2.8833	13.272
0.001	0.14853	0.010833	1	0.6541	0.79945	0.31289	2.5799	15
0.00175	0.1523	0.017013	1.1667	0.66217	0.72317	0.47599	5.5498	-135
0.0014372	0.21347	0.03167	0.25	0.42472	1.271	0.30002	6.8173	15
0.0064343	0.041027	0.01	0.75	0.58903	0.5	0.725	4.125	19
0.0043936	0.2	0.01	1	0.8	1	0.6	3.3333	6.9751
0.0030657	0.21328	0.014012	0.91355	0.46916	0.71108	0.59257	2.6729	15.79
0.0030838	0.20646	0.031736	1	0.60922	0.8213	0.3	3.5002	20.001
0.0037294	0.21462	0.02	0.625	0.69219	1.3333	0.4	5	30
0.0066667	0.3	0.034312	0.8634	0.32454	0.97421	0.3	4.4444	15
0.01	0.15581	0.01	0.25	0.4	1	0.3	2.5	20
0.019738	0.1972	0.020138	0.25	0.24305	1.3307	0.30448	3.3201	10.037
0.013333	0.14241	0.02	0.25	-0.24136	1.0351	0.5	2.5	15
0.02	0.55577	0.01	0.5	0.8	1	0.3	15.226	20
0.0092327	0.41071	0.01	0.73388	0.50009	0.76164	0.46803	6.9041	5.9574
0.0068831	0.14919	0.036434	0.49865	-0.18093	1.0922	0.40234	4.6606	-135.19
0.0055693	0.25869	0.01674	1.2171	0.50015	0.97537	0.11426	5.0365	15.311
0.022192	0	0.01	0.64961	0.44431	1.059	0.65506	4.8517	-54.62
0.005	0.2	0.02	0.58333	0.4	0.8	0.3	2.5	10
0.020453	0.2	0.024444	0.91119	0.63662	1.0741	0.3	3.5185	13.271
0.011057	0.60012	0.026673	1.0001	0.40007	1.0001	0.30006	16.704	11.667
0.01	0.2	0.02	1	0.4	0.8	0.3	3.5	15
0.019648	0.36392	0.023938	1	-0.35447	1.2631	0.4	7	28.354
1	0.094432	0.020002	0.4171	0.25531	0.99981	0.73253	3.333	5.4682
0.0099925	0.29267	0.014934	0.99959	-0.50298	0.99807	0.29571	4.6815	15.053
0.001	0.58487	0.033906	2.8328	0.63991	0.52656	0.54922	3.5599	19.845
0.0063227	0.28586	0.01	1.6228	0.61679	0.93885	0.40108	3.4772	13.372
0.001	0.3	0.01	1	0.39897	1	0.3	2.5	30
0.001	0.4	0.01938	2	0.32585	1.5	0.3	7	15
0.0055254	0.1	0.02	2.3333	0.4	0.66833	0.5	2.5	10
0.01	0.2882	0.017906	1	0.24823	0.8	0.33333	3.3334	5.607
0.0094906	0.22779	0.019194	0.93806	0.80206	0.95666	0.66171	7.6822	14.912
0.011493	0.2	0.015	1	0.81502	1	0.6	3.5	30
0.0049502	0.31049	0.023443	0.98876	0.81156	1.0129	0.30835	3.5672	20.103
0.015997	0	0.056478	0.46009	0.76038	1.1325	0.93396	2.577	14.648
0.0076385	0.50707	0.018357	0.95979	0.38747	0.8026	0.001444	6.0588	12.801
0.0033963	0.40727	0.024444	1.244	0.38323	0.82406	0.3	2.5529	10.942
0.0062084	0.46395	0.033333	1.0556	0.51502	0.8	0.3	4.6667	15
0.001	0.41782	0.024416	1.1256	0.36288	0.99869	0.18104	3.1604	15.214
0.0099999	0.4	0.03	1	0.26974	0.68686	0.3	5	-15.259
0.005	0.2	0.02	0.25	0.4	1	0.5	2.5	15
0.011985	0.21392	0.065121	0.50801	0.42354	1.564	0.012867	11.342	13.147
0.0044253	0.11131	0.026657	0.58323	0.40011	1.0665	0.29998	3.3331	14.999
0.0028617	0.20109	0.01	0.70022	0.48644	1.0781	0.44599	3.5133	14.992
0.020134	0.20136	0.016614	0.67401	0.40309	0.99927	0.1416	3.2426	14.972
0.008199	0.29473	0.01	0.875	0.041937	1.1111	0.13751	2.5772	15
0.011435	0.1	0.02	1	0.4	1.5	-0.53769	3.3333	30
0.015	0.2	0.01827	0.72836	0.348	1	0.3961	3.3527	15
0.005	0.13942	0.02	0.5	0.6519	1.224	0.3	2.5	15
0.001	0.11456	0.01	0.81334	0.094528	0.81038	0.22389	2.2083	18
0.019447	0.28838	0.022811	0.49978	0.39969	1.0004	0.49967	3.499	14.373
0.016757	0.3	0.01	0.5	0.4	1.5	0.3	2.5	15
0.020001	0.25887	0.13996	0.45608	0.63867	1.0002	0.2999	2.5003	29.999
0.011121	0.30052	0.016163	1.0031	0.41304	0.82964	0.52758	2.7576	13.397
0.40607	0.20087	0.020245	0.87077	0.7638	0.92839	0.32084	4.9588	-8.6077
0.0052306	0.26378	0.022059	0.25	0.94931	1.0802	-0.38776	2.5256	-17.612
0.011087	0.3	0.02	0.52138	0.8	1	0.3	2.5	15
0.018505	0.19887	0.017366	0.75169	0.84379	1	0.25357	2.5	15
0.01	0.4	0.02	1	1.135	1.3333	0.3	2.5	15
0.0076698	0.31019	0.023921	0.75076	0.90387	0.89096	0.5	2.5	15
0.01	0.3	0.02	1	0.80001	1	0.3	3.5	10
0.014998	0.21458	0.024379	0.99999	0.80018	1.0002	-0.0015624	3.4995	14.998
0.001	0.39108	0.17388	1.0036	0.68551	1.0041	0.30264	2.4929	29.967
0.0054578	0.20307	0.10847	0.74409	0.80691	1.145	0.34979	2.4856	14.939
0.016911	0.22383	0.038999	1.0595	1.0303	0.80296	0.29786	3.3391	14.974
0.33308	0.30781	0.023803	1.0422	1.0667	0.59815	0.3	2.5	15
0.0099999	0.33333	0.087309	1.0304	0.2008	1	0.35854	4.4444	5.035
0.018811	0.39993	0.021811	1.1256	0.69245	0.64247	0.39995	3.3335	5.2977
0.24636	0.064841	0.019734	1.2647	1.0214	0.92415	0.59928	4.9564	16.306
0.02	0.17463	0.01	0.25	0.59486	0.8	0.5	3.3765	15
0.032701	0.53592	0.29554	1.6348	1.4006	0.55054	-0.14463	1.2568	-35.731
0.019997	0.20004	0.049735	1.9999	0.79992	0.4643	0.40006	2.4998	14.999
0.01	0.1	0.24	1	0.8	1.2292	0.5	2.5	10
0.11612	0.3	0.03	1	0.8	1	0.3	3.5	15
0.01	0.51629	0.02	1	0.8	1	0.3	2.5	15
0.23879	0	0.068046	1	1.6	1	0.3	2.5	15
0.43213	0.45	0.055786	1	0.88889	1.1819	0.4	2.5	15
0.02	0.2	0.02	1	0.8	1	0.3	2.5	15
0.02	0.35	0.023076	1.0232	1	0.84616	0.6	2.5	30
0.48769	0.25908	0.019971	0.25	1	0.99999	0.3	2.5	20
0.020507	0.50209	0.059599	1.5275	1.3287	0.81671	0.28686	2.4766	14.885
0.33913	0.27508	0.093333	1.0149	1.3511	1	0.12824	2.5	7.2387
0.013287	0.37831	0.093333	1	1	0.82963	0.2349	2.5	16.111
0.027581	0.18908	0.23055	1.7067	1.1803	0.64846	0	1.8848	17.812
0.019949	0.40664	0.019885	1.1396	1.0993	0.89503	0.047955	2.5552	7.0825
0.0094833	0.1968	0.027159	0.25	0.79912	1.3346	0.30064	5.0034	15.008
0.018879	0.19811	0.020487	0.9701	0.52095	1.0154	0.99522	3.489	11.084
0.0073583	0.2	0.01	1.2598	0.53333	0.6202	0.3	2.5	4.2763
0.004005	0.24993	0.022504	0.78525	0.68817	0.88937	0.21924	3.5517	15.563
0.012239	0.10556	0.02	1	0.51083	1	0.3	3.5	30
0.005	0.1	0.035	0.75357	0.86145	0.53603	0.33333	2.5	4.4173
0.0091774	0.22034	0.017027	1.0165	0.72192	-0.33669	0.27648	4.4444	13.061
0.0088872	0.21946	0.019839	0.25	0.8	0.74659	0.5	3.3333	10
0.010943	0.2	0.013364	0.97953	0.8	0.72776	0.4	2.5	15
0.0021792	0.1	0.02	1	0.8	0.59742	0.33333	2.5802	15
0.001	0.25	0.34	1	0.8	1	0.3	5	15
0.01817	0.28782	0.02	1	0.8	0.95965	0.81111	2.5859	15
0.010779	0.21432	0.03711	0.48611	0.44308	1.0211	0.40002	2.7542	-8.7698
0.0063575	0.18185	0.024932	0.47294	0.43517	1.2511	0.68665	2.9395	16.991
0.0050034	0.29981	0.020009	0.25	0.62525	1.3338	0.58373	3.3341	29.997
0.002807	0.2	0.0244	1.3333	0.8	0.93334	0.3	2.5	15
0.0043333	0.1	0.020192	1.8795	0.8	1	0.43333	5	15
0.0078907	0.090789	0.044475	1	0.72369	1	0.29997	5.8026	15
0.005	0.1	0.02	1	0.8726	0.8	0.4	3.5	15
0.01	0.21111	0.02	1	0.8	1.0991	0.3	5	15
0.001	0.30207	0.04	0.5	0.5846	0.93141	0.3	5	10
0.001	0.18889	0.02	1	0.8	0.85256	0.3	2.5	20
0.001	0.24557	0.019315	1.0403	1.0667	1	0.3	2.5	30
0.001	0.29451	0.026198	1.0001	0.80011	1.0001	-1.7851	3.7848	4.226
0.0025709	0.4149	0.021902	1	1.3974	0.78779	-0.11562	6.6584	15
0.001	0.32281	0.020005	0.82878	0.79909	0.84542	0.30066	5.9865	15.008
0.0058333	0.26054	0.03	0.25	1	2	0.3	3.5	6.3315
0.001	0.4	0.01	1	0.8	1	0.3	2.5	15
0.0052017	0.4376	0.029024	1.0167	0.80988	1	0.3	3.5	13.889
0.001	0.20475	0.01941	1.0169	0.83977	0.9525	0.31335	3.4426	-278.22
