10	0.0033418	0.28291	0.023335	1.1814	0.61344	1.2073	0.43473	16.658
10	0.001	0.73117	0.01	1.0002	0.92787	2.245	-3.949	-135.01
5	0.001	0.33565	0.030837	0.99999	0.66391	1	0.2397	15
7	0.001	0.25	0.01	0.25	0.8	1.824	0.3	15
5.8046	0.001	0.49596	0.039969	0.62467	0.75755	1.4205	0.30049	7.084
10	0.001	0.22443	0.022703	0.25	0.71156	2	0.17549	30
7.2866	0.0014047	0.26134	0.01963	0.35005	0.67016	1.5	0.5	30
7.429	0.001	0.55	0.01	1	0.76129	0.99999	0.3	15
8.2805	0.002718	0.34391	0.015163	0.25	0.61254	1.9667	0.84589	15.008
5.85	0.001	0.3061	0.06	0.25	0.66924	2	1.4312	16.463
5	0.001	0.2	0.015	0.42165	0.4	1.6749	0.24949	15
5.85	0.001	0.3	0.015	0.25	0.83346	1	0.5	5.4492
9.9999	0.005	0.2	0.02597	1	0.69482	1	0.4	15
8.628	0.001	0.28102	0.010821	0.25	1	1.2091	0.33333	20
3.9223	0.001	0.43289	0.029047	0.25	0.66221	1.5081	0.3299	13.602
6.9992	0.001	0.099977	0.014998	0.25	0.79981	1.0002	0.29999	15.002
6.425	0.001	0.15	0.023087	0.88505	0.8	1.117	0.4	20
9.5087	0.001	0.3	0.02	0.85397	1	1.0419	0.5	15
5	0.0014444	0.27326	0.023333	0.33333	0.8	1.85	0.6	12.539
9.2947	0.0048567	0.30038	0.022418	0.25	0.825	1.4415	0.30863	14.778
10	0.0037499	0.22368	0.024575	0.25	1.0667	1.4886	0.4	15
4.8625	0.0025	0.3198	0.01	0.43994	0.78424	1.9142	0.5625	13
5.7685	0.001	0.13671	0.019189	0.25	1.1616	2.026	0.3288	15.354
8.9684	0.001	0.38347	0.021436	0.38875	0.84556	2.1425	0.24205	-1.1723
9.9999	0.0048097	0.28775	0.01	0.31526	1.3633	2.9625	0.31948	15.24
5	0.001	0.2	0.02	0.5	1.1234	1.4	0.3	15
4.7277	0.0018593	0.2	0.026313	0.25	0.0055586	2	1.3633	20
5	0.001	0.3	0.01	0.25	0.44444	2.551	0.3	30
9.1305	0.001	0.30293	0.040459	0.25	0.41287	2.6498	0.53124	17.89
5	0.001	0.21991	0.02	0.25	0.34225	2	0.29419	20.063
3.973	0.0034231	0.2	0.02	0.25	0.25867	1.6	0.6	16.438
3.3667	0.001	0.61932	0.02	1	0.64925	1	0.3	15
5	0.001	0.53812	0.02	1	0.8	1	0.6	15
4.7278	0.001	0.26667	0.02	1.0556	0.53269	0.71679	0.53333	11.646
5.353	0.001	0.68978	0.01	1.2714	0.6923	1.1197	0.52221	14.043
4.2402	0.001	0.2703	0.01	0.25	-0.10283	1.1913	2.4779	23.53
7.5287	0.001	0.54695	0.026667	2	0.8	1	0.79618	15
8.3562	0.001	0.31117	0.01	0.25	0.39995	2.5374	3.6005	15.006
7	0.001	0.33333	0.02	0.25	0.74141	2.6667	3.6	20
6.8711	0.001	0.47962	0.01	0.27786	0.66264	2.9214	0.401	15.012
7.3554	0.001	0.18824	0.01	0.25	0.71135	2.3637	2.3881	16.667
5.2345	0.001	0.43427	0.024567	0.25	0.59448	2.2127	0.15157	13.173
6.7806	0.001	0.55093	0.027778	0.25	0.84142	3.0695	4.1832	13.028
8.5	0.001	0.16764	0.018435	0.25	0.64733	1.5	0.3	15
3.55	0.001	0.1	0.04	0.25	0.31163	1.0667	0.42776	30
3.9094	0.001	0.24796	0.028269	0.25	0.69632	1.2048	0.25618	14.654
7	0.001	0.4	0.04	0.375	0.4	2.1249	0.3	15
5.4588	0.001	0.35	0.020379	0.29166	0.4	2	0.3	4.5505
7	0.001	0.3	0.013465	0.25	0.4	2.4345	0.3	21.664
7	0.001	0.7631	0.015999	2.0532	0.46074	1	-2.7	30
5.2627	0.001	0.6599	0.014878	1.1817	0.54648	0.87766	0.40125	26.174
7.4186	0.001	0.2	0.02	0.25	1	1.4678	-0.7	6.5952
4.3644	0.001	0.26569	0.01	0.25	1	2	0.3	10
5	0.001	0.3	0.02	0.25	1	1.7094	0.5	20
5.275	0.001	0.427	0.01	0.25	1.3333	2.3881	-1.9218	10
10	0.001	0.64332	0.01	1	1.3333	2	-0.18511	30
4.2288	0.001	0.47967	0.01	0.43632	1.2	2.243	0.0077	20.085
4.157	0.001	0.6926	0.01	0.98589	1.4254	1.1525	0.2009	21.601
2.9923	0.001	0.30528	0.023568	0.25	1.3191	1.9475	-0.53584	9.8625
3.9749	0.001	0.53104	0.01	0.25	1.3971	2.625	0.62501	11
3.9053	0.001	0.57332	0.04	0.80569	1.6	1	-2.7	10.23
4.1833	0.001	0.48525	0.02	1	0.8	1	0.3	10
4.8903	0.001	0.53638	0.019257	1.0325	1.1609	1.1001	-0.41339	16.163
5	0.001	0.70044	0.01	1	1.3333	2	0.3	6.2948
3.2811	0.001	0.53333	0.01	0.25	1.1883	1.7351	0.3	15
7	0.001	0.50026	0.02	1	1.6	2.0617	-1.6659	15
7.3045	0.001	0.53681	0.01	0.25	1.871	2.2903	-0.18726	36.541
4.1834	0.001	0.2	0.022565	0.3151	1.4883	2.0087	0.3	40
7.6804	0.001	0.48494	0.031398	0.25	1.8334	2.7675	0.2145	18.981
5	0.001	0.1	0.04	0.25	2	2	0.3	15
3.82	0.001	0.2	0.01	0.25	1.6	2	0.3	15
4.4028	0.001	0.13139	0.020785	0.33338	1.1331	1.4997	-0.99973	14.998
4.5438	0.001	0.50176	0.022986	0.25	1.4895	2.8531	-2.4406	26.808
4.1834	0.001	0.4	0.04	1.1667	1.6	1.3333	0.094793	15
4.1403	0.0014444	0.21507	0.06	0.25	1.4559	2.1656	-2.7	30
4.8925	0.001	0.34277	0.028508	1.0002	1.3904	1.1318	-1.6589	11.11
4.8625	0.001	0.15	0.028013	0.25	0.67152	2.0741	0.2375	6.1762
4.8854	0.001	0.29227	0.013619	1.1848	0.82236	1.1003	0.24806	15.196
10	0.0061197	0.39999	0.029687	1.3809	1.0962	1.8782	1.042	15.839
5.85	0.001	0.11783	0.01	1.42	0.8	1.0878	0.28352	15
8.4266	0.0014445	0.28495	0.029997	1.9999	0.71793	1.0001	0.66661	141.87
10	0.001	0.099972	0.022577	1.9998	1.0665	0.99986	0.29991	15.001
7.9999	0.001	0.24476	0.019757	2.142	1.1328	0.8444	0.49873	12.475
7.3464	0.001	0.11481	0.01	1.5647	0.8	1	0.3	7.4118
7	0.001	0.3	0.01	2	1	1.0667	0.3	11.603
8.3325	0.001	0.35	0.02	2.1168	1	0.8	0.5	20
7.0048	0.001	0.40074	0.020009	1.6856	0.80109	1.4359	0.60179	177.45
8.9623	0.001	0.087483	0.02414	1.9239	0.71583	0.89971	0.52783	14.443
7.1252	0.0027222	0.032885	0.016667	1.1111	0.8	1.0487	0.4	10.833
7	0.001	0.092649	0.03	2	0.8	1	0.5	15
10	0.0045247	0.2661	0.01	2.5816	0.80469	0.82429	0.48425	13.655
9.6043	0.001	0.28088	0.018921	1.8643	0.98899	1	0.3	30
6.4751	0.001	0.4	0.01	1.6042	1.25	1.5	0.725	11
8	0.001	0.31523	0.025608	1.9955	1	1	0	13.333
7.8764	0.001	0.44458	0.04356	1.2953	0.92418	1.6725	0.22853	9.2411
5.9587	0.001	0.27534	0.01	1	0.8	1.387	0.5	15
7.0003	0.001	0.40061	0.020017	0.99911	0.80092	1.3323	0.29958	5.5584
10	0.001	0.17399	0.015	2	1	1	0.66667	20
7.0113	0.001	0.20052	0.015028	1.1642	0.80256	1.4107	0.39815	30.023
10	0.001	0.47168	0.01	1.7714	1.2484	1.4426	0.45274	14.568
9.6312	0.001	0.20803	0.02307	1.9736	0.90867	0.87871	0.38382	10.942
5.0431	0.0012222	0.1969	0.019831	1.2045	0.74575	0.75	0.43436	13
4.7278	0.001	0.2	0.016972	1.2144	1.0667	0.81432	0.69705	7.7251
10	0.001	0.35973	0.044584	0.33804	0.90619	3.0536	0.28567	32.185
4.3199	0.001	0.6	0.017864	0.99999	0.8	2	0.3	15
5.9955	0.001	0.4	0.016986	1.222	0.8	1.312	0.3	30
7.4626	0.001	0.40793	0.01	1	0.8	1.2509	0.11888	7.7368
7.0402	0.001	0.036149	0.03073	0.25	1.1599	2.3754	0.62745	15.338
10	0.0010844	0.31285	0.019874	1.1619	1.0464	1.1321	0.37097	15.05
8.4426	0.001	0.099301	0.019294	0.25	1.1245	2.919	2.6795	9.8372
8.1021	0.001	0.12383	0.02	0.39094	0.8	2.2581	0.34862	9.9999
6.367	0.001	0.29879	0.01	0.2683	0.5366	1.9689	0.50838	33.707
7.5387	0.001	0.65903	0.030157	1.4195	1.1894	1.1126	0.16516	8.4852
8.958	0.001	0.23592	0.024425	0.33699	0.81741	2.3336	-0.0054668	7.6264
5.8681	0.001	0.29779	0.019444	0.25	0.8	2	0.4	40
5.4386	0.001	0.3813	0.01	0.25	1.1724	1.7903	0.083972	19.706
7	0.001	0	0.01	0.25	0.67627	1.3333	0.3	16.667
8.6667	0.001	0.46946	0.022675	1.2069	0.84717	1.0094	0.30652	15.083
4.6969	0.001	0.022955	0.026664	0.25	0.79948	1.168	0.30037	14.995
7	0.0023333	0.33446	0.03	0.34026	0.76773	2.9514	0.15901	15
8.5645	0.001	0.4	0.016667	1	0.8	1	0.3	15
5.5007	0.001	0.48606	0.01	1.2802	0.8	1	0.3	15
7	0.001	0.7	0.03	1	0.8	2	0.3	15
5.85	0.001	0.2	0.04	0.36303	0.58193	2.5513	0.29298	15
10	0.001	0.53282	0.01	1.2026	0.67263	0.97152	0.31667	22.107
10	0.001	0.47422	0.032586	2	0.8	0.86667	0.3	15
3.9841	0.001	0.29411	0.01	0.25	0.40811	1.4169	0.57471	20.192
5.2442	0.018465	0.50421	0.020258	0.25	0.34348	1.0271	0.56983	-151.6
4.6043	0.01078	0.40881	0.089687	0.58206	0.66454	1.3326	0.42898	6.5436
9.4233	0.001	0.34127	0.093695	0.25	0.44556	0.82655	0.86454	12.778
3.0584	0.0059849	0.46671	0.01	0.25	0.73378	1.3333	0.3	8.152
5	0.0062832	0.3	0.02	0.25	0.5192	2	0.3	15
5.3856	0.001	0.61693	0.01831	1.0817	0.8512	1.3366	0.13158	-1813.1
3.7594	0.026387	0.33494	0.032209	0.25	0.672	1.4178	1.4043	14.558
5.5781	0.0028074	0.70577	0.01	0.38125	0.35703	3.2449	0.42737	-133.43
2.55	0.001	0.21559	0.023245	0.25	0.60849	0.8	0.3	15
3	0.001	0.2197	0.02	0.25	0.8	2	0.6	13.848
7.4693	0.001	0.25832	0.029451	0.25	1.0867	2.1079	0.091787	23.061
3.3037	0.001	0.4302	0.031558	0.49561	0.28248	1.7746	-0.075633	6.8374
5	0.001	0.083333	0.023333	0.25	0.8	1.3637	0.4	15
5	0.001	0.36068	0.02	1.5788	0.8	1	1	15
5	0.001	0.2531	0.02	1.0822	0.8	1	0.10391	15
4.6288	0.0040655	0.21455	0.02077	0.25	0.83818	2.1823	-0.0046335	14.752
4.7261	0.001	0.16667	0.02	0.25	0.8	2	0.3	15.657
4.1833	0.001	0.28699	0.02	1.1647	0.8	1	0.3	15
5	0.001	0.3	0.02	1	0.8	1	0.3	15
4.3525	0.001	0.19551	0.049525	0.25	1.1111	1.1994	0.3	15
2.9645	0.0036667	0.23615	0.020004	0.25	1.0385	1.7559	0.40012	14.999
5.4731	0.001	0.31744	0.01	0.25	0.96152	2.7439	0.91667	19
4.321	0.001	0.26667	0.02	0.25	0.82963	2.6116	0.24838	15
3	0.001	0.2	0.02	0.25	1	2	0.6	30
3.5204	0.001	0.21711	0.01	0.89108	1.2831	1.1492	-0.11665	5.6447
3.2656	0.001	0.35	0.01	1.1667	1	1	0.3	20
7.3733	0.0052878	0.093662	0.022269	0.95943	1.5937	1.1341	0.429	21.408
3.7494	0.001	0.2	0.02	1	1.6	0.89693	0.3	7.0456
3.4412	0.001	0.22439	0.024525	0.80205	1.0036	1.2262	0.44705	16.81
8.9075	0.001	0.11476	0.02	0.33333	1.3333	1.5	0.5	10
5.7647	0.001	0.2695	0.02	0.25	1.1903	2.7641	0.14132	15
7	0.001	0.26667	0.01	0.27778	1.1484	3	0.5	30
10	0.001	0.11712	0.10509	0.25	0.97733	2.197	0.52807	14.373
3.7556	0.001	0.1372	0.015973	0.25	1.1681	1.5939	0.50683	15.416
5.1673	0.001	0.19894	0.020889	0.25	1.0026	2.0653	0.30172	14.979
4.488	0.001	0.27449	0.018631	0.41495	0.93613	1.9123	0.38726	7.0508
4.1546	0.001	0.24826	0.016462	0.41155	0.95921	1.9363	0.91155	11.008
5.4948	0.001	0.22804	0.017404	1	1.0232	1	0.3	15
5	0.001	0.39518	0.02	0.5	1	1.9528	0.5	15
7.9613	0.001	0.38333	0.016242	0.48407	1.1526	2.3174	0.29094	30.255
4.8798	0.0017205	0.31682	0.020387	0.25	1	2.6667	0.37969	13.333
7.7159	0.001	0.43712	0.041748	0.37602	1.2522	2.5467	-1.4128	15.002
4.9975	0.001	0.11092	0.024964	0.25	0.99915	1.499	1.3285	14.993
7.0073	0.001	0.21649	0.019218	0.25	0.91667	2.1367	0.65417	12.951
5	0.001	0.15	0.01	0.25	0.82312	1.0137	0.3	15
10	0.001	0.3924	0.022183	0.25	1.0156	2.691	0.4035	-9.5735
6.2816	0.001	0.30841	0.018333	0.25	1	2.21	1	15
10	0.0016097	0.6055	0.01	0.50423	1.0006	3.0106	-1.3273	14.932
7	0.001	0.32491	0.02	0.5	1	1.5	0.5	10
